bird_y,bird_vertical_movement,pipe_y,pipe_dist,space_pressed
735,4.700000000000004,768,-32.5,0
740,5.500000000000004,768,-40.5,0
747,6.300000000000003,768,-48.5,0
754,7.150000000000004,768,-57.0,0
762,7.950000000000004,768,-65.0,0
770,8.750000000000004,768,-73.0,1
756,-14.2,768,-81.0,0
743,-13.35,768,-89.5,0
730,-12.5,768,-98.0,0
719,-11.7,512,491.0,0
708,-10.9,512,483.0,0
698,-10.05,512,474.5,0
689,-9.2,512,466.0,0
680,-8.399999999999999,512,458.0,0
673,-7.599999999999999,512,450.0,0
666,-6.799999999999999,512,442.0,0
660,-5.999999999999999,512,434.0,0
655,-5.149999999999999,512,425.5,0
650,-4.349999999999999,512,417.5,0
647,-3.4999999999999987,512,409.0,0
644,-2.6999999999999984,512,401.0,0
642,-1.8999999999999984,512,393.0,0
641,-1.0499999999999985,512,384.5,0
641,-0.2499999999999982,512,376.5,0
641,0.5500000000000018,512,368.5,0
643,1.350000000000002,512,360.5,0
645,2.150000000000002,512,352.5,0
648,2.950000000000002,512,344.5,0
652,3.7500000000000018,512,336.5,0
656,4.550000000000002,512,328.5,1
642,-14.15,512,320.0,0
629,-13.35,512,312.0,0
616,-12.55,512,304.0,0
604,-11.749999999999998,512,296.0,0
593,-10.949999999999998,512,288.0,0
583,-10.099999999999998,512,279.5,0
574,-9.249999999999998,512,271.0,0
566,-8.399999999999999,512,262.5,0
558,-7.599999999999999,512,254.5,0
551,-6.799999999999999,512,246.5,0
545,-5.999999999999999,512,238.5,0
540,-5.199999999999999,512,230.5,0
536,-4.4,512,222.5,0
532,-3.6,512,214.5,0
529,-2.8,512,206.5,0
527,-2.0,512,198.5,0
526,-1.1999999999999995,512,190.5,0
526,-0.3999999999999997,512,182.5,0
526,0.4000000000000003,512,174.5,0
527,1.2000000000000004,512,166.5,0
529,2.0500000000000007,512,158.0,0
532,2.8500000000000005,512,150.0,0
536,3.65,512,142.0,0
540,4.45,512,134.0,0
545,5.25,512,126.0,0
552,6.05,512,118.0,0
558,6.85,512,110.0,0
566,7.699999999999999,512,101.5,0
575,8.549999999999999,512,93.0,0
584,9.35,512,85.0,1
570,-14.15,512,76.5,0
556,-13.35,512,68.5,0
544,-12.5,512,60.0,0
532,-11.65,512,51.5,0
521,-10.85,512,43.5,0
511,-10.05,512,35.5,0
502,-9.249999999999998,512,27.5,0
494,-8.449999999999998,512,19.5,0
486,-7.649999999999998,512,11.5,0
479,-6.849999999999998,512,3.5,0
473,-6.049999999999998,512,-4.5,0
468,-5.1999999999999975,512,-13.0,0
464,-4.349999999999998,512,-21.5,0
460,-3.499999999999998,512,-30.0,0
457,-2.6499999999999977,512,-38.5,0
456,-1.8499999999999976,512,-46.5,0
455,-1.0499999999999976,512,-54.5,0
454,-0.2499999999999975,512,-62.5,0
455,0.5500000000000025,512,-70.5,0
456,1.3500000000000023,512,-78.5,0
458,2.200000000000003,512,-87.0,0
461,3.0000000000000027,512,-95.0,0
465,3.8500000000000014,300,500.5,0
470,4.650000000000003,300,492.5,0
475,5.450000000000003,300,484.5,0
482,6.3000000000000025,300,476.0,0
489,7.150000000000002,300,467.5,1
475,-14.2,300,459.5,0
461,-13.4,300,451.5,0
449,-12.599999999999998,300,443.5,0
437,-11.799999999999995,300,435.5,0
426,-10.949999999999998,300,427.0,0
416,-10.099999999999998,300,418.5,0
406,-9.299999999999995,300,410.5,0
398,-8.449999999999998,300,402.0,0
390,-7.649999999999998,300,394.0,0
384,-6.799999999999997,300,385.5,0
378,-5.999999999999997,300,377.5,0
372,-5.149999999999997,300,369.0,0
368,-4.299999999999997,300,360.5,0
365,-3.449999999999997,300,352.0,0
362,-2.599999999999997,300,343.5,0
360,-1.799999999999997,300,335.5,0
359,-0.9999999999999968,300,327.5,0
359,-0.1499999999999968,300,319.0,0
360,0.6500000000000032,300,311.0,0
361,1.500000000000003,300,302.5,0
364,2.350000000000003,300,294.0,0
367,3.200000000000004,300,285.5,0
371,4.050000000000003,300,277.0,0
376,4.900000000000004,300,268.5,0
381,5.700000000000004,300,260.5,0
388,6.550000000000004,300,252.0,0
395,7.400000000000004,300,243.5,0
404,8.250000000000004,300,235.0,0
413,9.050000000000004,300,227.0,0
423,9.850000000000003,300,219.0,0
433,10.650000000000006,300,211.0,1
419,-14.2,300,203.0,0
406,-13.4,300,195.0,0
393,-12.55,300,186.5,0
381,-11.749999999999998,300,178.5,0
370,-10.949999999999998,300,170.5,0
360,-10.149999999999997,300,162.5,0
351,-9.349999999999996,300,154.5,0
342,-8.549999999999995,300,146.5,0
335,-7.749999999999996,300,138.5,0
328,-6.899999999999995,300,130.0,0
322,-6.049999999999995,300,121.5,0
316,-5.199999999999996,300,113.0,0
312,-4.399999999999996,300,105.0,0
308,-3.599999999999996,300,97.0,0
306,-2.749999999999996,300,88.5,0
304,-1.899999999999996,300,80.0,0
303,-1.099999999999996,300,72.0,0
302,-0.2999999999999958,300,64.0,0
303,0.5000000000000042,300,56.0,0
304,1.3500000000000043,300,47.5,0
306,2.1500000000000044,300,39.5,0
309,2.9500000000000046,300,31.5,0
313,3.8000000000000047,300,23.0,0
318,4.650000000000005,300,14.5,0
323,5.450000000000005,300,6.5,0
329,6.250000000000004,300,-1.5,0
337,7.050000000000004,300,-9.5,0
344,7.850000000000004,300,-17.5,0
353,8.650000000000004,300,-25.5,1
339,-14.2,300,-33.5,0
325,-13.35,300,-42.0,0
313,-12.55,300,-50.0,0
301,-11.749999999999998,300,-58.0,0
290,-10.949999999999998,300,-66.0,0
280,-10.149999999999997,300,-74.0,0
271,-9.349999999999996,300,-82.0,0
262,-8.549999999999995,300,-90.0,0
254,-7.749999999999996,300,-98.0,0
248,-6.899999999999995,512,490.0,0
241,-6.099999999999995,512,482.0,0
236,-5.249999999999995,512,473.5,0
232,-4.399999999999995,512,465.0,0
228,-3.599999999999995,512,457.0,0
225,-2.7999999999999954,512,449.0,0
223,-1.9499999999999955,512,440.5,0
222,-1.0999999999999952,512,432.0,0
222,-0.2499999999999951,512,423.5,0
223,0.5500000000000049,512,415.5,0
224,1.350000000000005,512,407.5,0
226,2.150000000000005,512,399.5,0
229,2.9500000000000046,512,391.5,0
233,3.750000000000005,512,383.5,0
237,4.550000000000004,512,375.5,0
243,5.350000000000004,512,367.5,0
249,6.150000000000004,512,359.5,0
256,7.000000000000004,512,351.0,0
264,7.850000000000003,512,342.5,0
272,8.650000000000004,512,334.5,0
282,9.500000000000004,512,326.0,0
292,10.300000000000004,512,318.0,0
303,11.100000000000003,512,310.0,0
315,11.950000000000005,512,301.5,0
328,12.750000000000004,512,293.5,0
342,13.550000000000006,512,285.5,0
356,14.350000000000009,512,277.5,0
371,15.200000000000006,512,269.0,0
387,16.000000000000007,512,261.0,0
404,16.800000000000008,512,253.0,0
421,17.60000000000001,512,245.0,0
440,18.40000000000001,512,237.0,0
459,19.20000000000001,512,229.0,0
479,20.0,512,220.5,0
499,20.0,512,212.5,0
519,20.0,512,204.5,0
539,20.0,512,196.5,0
559,20.0,512,188.0,0
579,20.0,512,180.0,0
599,20.0,512,172.0,0
619,20.0,512,163.5,1
605,-14.15,512,155.0,0
592,-13.35,512,147.0,0
579,-12.5,512,138.5,0
567,-11.7,512,130.5,0
556,-10.9,512,122.5,0
546,-10.099999999999998,512,114.5,0
537,-9.299999999999995,512,106.5,0
529,-8.499999999999996,512,98.5,0
521,-7.699999999999997,512,90.5,0
514,-6.899999999999997,512,82.5,0
508,-6.099999999999997,512,74.5,0
503,-5.299999999999997,512,66.5,0
498,-4.499999999999997,512,58.5,0
494,-3.6999999999999975,512,50.5,0
491,-2.8999999999999977,512,42.5,0
489,-2.099999999999998,512,34.5,0
488,-1.2999999999999978,512,26.5,0
488,-0.4999999999999978,512,18.5,0
488,0.3000000000000022,512,10.5,0
489,1.1000000000000023,512,2.5,0
491,1.9000000000000024,512,-5.5,0
494,2.7000000000000024,512,-13.5,0
497,3.5000000000000027,512,-21.5,0
501,4.350000000000003,512,-30.0,0
507,5.200000000000003,512,-38.5,0
513,6.000000000000003,512,-46.5,0
519,6.8000000000000025,512,-54.5,0
527,7.600000000000002,512,-62.5,1
513,-14.2,512,-70.5,0
499,-13.4,512,-78.5,0
487,-12.599999999999998,512,-86.5,0
475,-11.749999999999998,512,-95.0,0
464,-10.9,300,494.5,0
454,-10.05,300,486.0,0
445,-9.2,300,477.5,0
437,-8.399999999999999,300,469.5,0
429,-7.599999999999999,300,461.5,0
422,-6.749999999999998,300,453.0,0
416,-5.899999999999999,300,444.5,0
411,-5.099999999999999,300,436.5,0
407,-4.299999999999999,300,428.5,0
403,-3.449999999999999,300,420.0,0
401,-2.6499999999999986,300,412.0,0
399,-1.7999999999999985,300,403.5,0
398,-0.9999999999999984,300,395.5,0
398,-0.1499999999999983,300,387.0,0
398,0.6500000000000017,300,379.0,0
400,1.5000000000000018,300,370.5,0
402,2.3000000000000016,300,362.5,0
405,3.1000000000000014,300,354.5,0
409,3.900000000000001,300,346.5,0
414,4.700000000000001,300,338.5,0
419,5.500000000000001,300,330.5,0
426,6.350000000000001,300,322.0,0
433,7.150000000000001,300,314.0,1
419,-14.15,300,305.5,0
405,-13.35,300,297.5,0
393,-12.5,300,289.0,0
381,-11.65,300,280.5,0
370,-10.85,300,272.5,0
360,-10.05,300,264.5,0
351,-9.249999999999998,300,256.5,0
343,-8.449999999999998,300,248.5,0
335,-7.649999999999998,300,240.5,0
328,-6.849999999999998,300,232.5,0
322,-6.049999999999998,300,224.5,0
317,-5.249999999999998,300,216.5,0
312,-4.449999999999998,300,208.5,0
309,-3.649999999999999,300,200.5,0
306,-2.7999999999999985,300,192.0,0
304,-1.9499999999999984,300,183.5,0
303,-1.1499999999999984,300,175.5,0
303,-0.3499999999999983,300,167.5,0
303,0.4500000000000017,300,159.5,0
304,1.2500000000000018,300,151.5,0
306,2.0500000000000016,300,143.5,0
309,2.8500000000000014,300,135.5,0
313,3.650000000000001,300,127.5,0
317,4.450000000000001,300,119.5,0
323,5.250000000000001,300,111.5,0
329,6.050000000000001,300,103.5,0
335,6.9,300,95.0,0
343,7.7,300,87.0,0
352,8.55,300,78.5,0
361,9.35,300,70.5,1
347,-14.2,300,62.5,0
333,-13.4,300,54.5,0
321,-12.599999999999998,300,46.5,0
309,-11.799999999999995,300,38.5,0
298,-10.999999999999996,300,30.5,0
288,-10.199999999999996,300,22.5,0
278,-9.399999999999997,300,14.5,0
270,-8.599999999999994,300,6.5,0
262,-7.799999999999994,300,-1.5,0
255,-6.999999999999995,300,-9.5,0
249,-6.199999999999995,300,-17.5,0
243,-5.399999999999995,300,-25.5,0
239,-4.549999999999995,300,-34.0,0
235,-3.6999999999999953,300,-42.5,0
232,-2.899999999999995,300,-50.5,0
230,-2.049999999999995,300,-59.0,0
229,-1.249999999999995,300,-67.0,0
229,-0.3999999999999948,300,-75.5,0
229,0.4500000000000053,300,-84.0,0
230,1.3000000000000054,300,-92.5,0
233,2.1500000000000057,768,501.0,0
235,2.950000000000005,768,493.0,0
239,3.8000000000000056,768,484.5,0
244,4.650000000000006,768,476.0,0
249,5.500000000000005,768,467.5,0
256,6.350000000000005,768,459.0,0
263,7.150000000000005,768,451.0,0
271,7.950000000000005,768,443.0,0
280,8.750000000000005,768,435.0,0
289,9.600000000000003,768,426.5,0
300,10.400000000000006,768,418.5,0
311,11.250000000000004,768,410.0,0
323,12.100000000000003,768,401.5,0
336,12.950000000000005,768,393.0,0
350,13.750000000000004,768,385.0,0
364,14.600000000000003,768,376.5,0
380,15.450000000000005,768,368.0,0
396,16.300000000000004,768,359.5,0
413,17.100000000000005,768,351.5,0
431,17.950000000000006,768,343.0,0
450,18.800000000000008,768,334.5,0
470,19.65000000000001,768,326.0,0
490,20.0,768,318.0,0
510,20.0,768,310.0,0
530,20.0,768,302.0,0
550,20.0,768,294.0,0
570,20.0,768,285.5,0
590,20.0,768,277.5,0
610,20.0,768,269.5,0
630,20.0,768,261.0,0
650,20.0,768,253.0,0
670,20.0,768,245.0,0
690,20.0,768,237.0,0
710,20.0,768,229.0,0
730,20.0,768,220.5,0
750,20.0,768,212.5,0
770,20.0,768,204.0,0
790,20.0,768,195.5,0
810,20.0,768,187.5,0
830,20.0,768,179.0,0
850,20.0,768,170.5,1
835,-14.15,768,162.0,0
822,-13.3,768,153.5,0
810,-12.5,768,145.5,0
798,-11.65,768,137.0,0
787,-10.85,768,129.0,0
777,-10.05,768,121.0,0
768,-9.2,768,112.5,0
759,-8.35,768,104.0,0
752,-7.5,768,95.5,0
745,-6.65,768,87.0,0
739,-5.8500000000000005,768,79.0,0
734,-5.050000000000001,768,71.0,0
730,-4.250000000000001,768,63.0,0
727,-3.450000000000001,768,55.0,0
724,-2.650000000000001,768,47.0,0
722,-1.8500000000000008,768,39.0,0
721,-1.0500000000000012,768,31.0,0
721,-0.2500000000000011,768,23.0,0
721,0.5499999999999989,768,15.0,0
723,1.349999999999999,768,7.0,0
725,2.2,768,-1.5,0
728,3.0499999999999994,768,-10.0,0
732,3.9,768,-18.5,0
737,4.75,768,-27.0,0
742,5.55,768,-35.0,0
749,6.4,768,-43.5,0
756,7.2,768,-51.5,0
764,8.0,768,-59.5,1
750,-14.2,768,-67.5,0
736,-13.4,768,-75.5,0
724,-12.599999999999998,768,-83.5,0
712,-11.799999999999995,768,-91.5,0
701,-10.949999999999998,768,-100.0,0
691,-10.099999999999998,512,489.5,0
682,-9.249999999999998,512,481.0,0
673,-8.449999999999998,512,473.0,0
665,-7.649999999999998,512,465.0,0
659,-6.799999999999997,512,456.5,0
653,-5.999999999999997,512,448.5,0
647,-5.1999999999999975,512,440.5,0
643,-4.399999999999998,512,432.5,0
639,-3.599999999999998,512,424.5,0
637,-2.799999999999998,512,416.5,0
635,-1.949999999999998,512,408.0,0
634,-1.149999999999998,512,400.0,0
633,-0.2999999999999978,512,391.5,0
634,0.5500000000000023,512,383.0,0
635,1.3500000000000023,512,375.0,0
637,2.150000000000002,512,367.0,1
623,-14.2,512,359.0,0
610,-13.35,512,350.5,0
597,-12.5,512,342.0,0
586,-11.7,512,334.0,0
575,-10.9,512,326.0,0
565,-10.099999999999998,512,318.0,0
555,-9.299999999999995,512,310.0,0
547,-8.499999999999996,512,302.0,0
539,-7.699999999999997,512,294.0,0
532,-6.899999999999997,512,286.0,0
526,-6.049999999999997,512,277.5,0
521,-5.1999999999999975,512,269.0,0
517,-4.399999999999998,512,261.0,0
513,-3.5499999999999976,512,252.5,0
510,-2.699999999999997,512,244.0,0
508,-1.8999999999999968,512,236.0,0
507,-1.0499999999999974,512,227.5,0
507,-0.1999999999999973,512,219.0,0
508,0.6000000000000028,512,211.0,0
509,1.4000000000000028,512,203.0,0
511,2.200000000000003,512,195.0,0
514,3.0000000000000027,512,187.0,0
518,3.8500000000000014,512,178.5,0
523,4.700000000000003,512,170.0,0
528,5.5500000000000025,512,161.5,0
535,6.350000000000002,512,153.5,0
542,7.150000000000002,512,145.5,0
550,7.950000000000002,512,137.5,0
559,8.750000000000002,512,129.5,0
568,9.550000000000002,512,121.5,1
554,-14.15,512,113.0,0
541,-13.35,512,105.0,0
528,-12.55,512,97.0,0
516,-11.749999999999998,512,89.0,0
505,-10.949999999999998,512,81.0,0
495,-10.099999999999998,512,72.5,0
486,-9.249999999999998,512,64.0,0
478,-8.449999999999998,512,56.0,0
470,-7.599999999999998,512,47.5,0
463,-6.749999999999998,512,39.0,0
457,-5.949999999999998,512,31.0,0
452,-5.099999999999998,512,22.5,0
448,-4.249999999999998,512,14.0,0
445,-3.399999999999998,512,5.5,0
442,-2.599999999999998,512,-2.5,0
440,-1.7999999999999978,512,-10.5,0
439,-0.9499999999999976,512,-19.0,0
439,-0.1499999999999977,512,-27.0,0
440,0.6500000000000024,512,-35.0,0
441,1.5000000000000024,512,-43.5,0
444,2.3500000000000023,512,-52.0,0
447,3.150000000000002,512,-60.0,0
451,3.950000000000002,512,-68.0,0
455,4.750000000000002,512,-76.0,0
461,5.550000000000002,512,-84.0,0
467,6.350000000000001,512,-92.0,0
475,7.200000000000001,512,505.5,0
483,8.05,512,497.0,0
491,8.850000000000001,512,489.0,0
501,9.7,512,480.5,0
512,10.55,512,472.0,0
523,11.4,512,463.5,0
535,12.25,512,455.0,0
548,13.05,512,447.0,0
562,13.9,512,438.5,0
577,14.7,512,430.5,0
592,15.500000000000002,512,422.5,0
609,16.3,512,414.5,1
595,-14.2,512,406.5,0
581,-13.35,512,398.0,0
569,-12.55,512,390.0,0
557,-11.7,512,381.5,0
546,-10.9,512,373.5,0
536,-10.099999999999998,512,365.5,0
512,0.0,512,-25.0,0
513,0.8,512,-25.0,0
514,1.65,512,-25.0,0
517,2.45,512,-25.0,0
520,3.25,512,-25.0,0
524,4.05,512,-25.0,0
529,4.85,512,-25.0,0
535,5.65,512,-25.0,0
541,6.5,512,-25.0,0
549,7.35,512,-25.0,0
557,8.15,512,-25.0,0
566,9.0,512,-25.0,0
575,9.8,512,-25.0,0
586,10.65,512,-25.0,0
598,11.5,512,-25.0,0
610,12.35,512,-25.0,0
623,13.15,512,-25.0,0
637,13.95,512,-25.0,0
652,14.750000000000002,512,-25.0,0
667,15.6,512,-25.0,1
653,-14.2,512,-25.0,0
640,-13.35,512,-25.0,0
627,-12.55,512,-25.0,0
616,-11.7,512,-25.0,0
605,-10.85,512,-25.0,0
595,-10.0,512,-25.0,0
586,-9.2,512,-25.0,0
577,-8.399999999999999,512,-25.0,0
570,-7.599999999999999,512,-25.0,0
563,-6.799999999999999,512,-25.0,0
557,-5.999999999999999,512,-25.0,0
552,-5.199999999999999,512,-25.0,0
547,-4.35,512,-25.0,0
544,-3.55,512,-25.0,0
541,-2.75,512,-25.0,0
539,-1.95,512,-25.0,0
538,-1.15,512,-25.0,0
538,-0.2999999999999998,512,-25.0,0
538,0.5000000000000002,512,-25.0,0
539,1.3000000000000005,512,-25.0,0
541,2.1500000000000004,512,-25.0,0
544,3.0000000000000004,512,-25.0,0
548,3.8000000000000007,512,-25.0,0
553,4.65,512,-25.0,0
558,5.5,512,-25.0,0
565,6.35,512,-25.0,0
572,7.199999999999999,512,-25.0,0
580,7.999999999999999,512,-25.0,0
589,8.799999999999999,512,-25.0,0
598,9.65,512,-25.0,0
609,10.499999999999998,512,-25.0,1
595,-14.15,512,-25.0,0
581,-13.3,512,-25.0,0
569,-12.45,512,-25.0,0
557,-11.65,512,-25.0,0
547,-10.85,512,-25.0,0
536,-10.05,512,-25.0,0
527,-9.2,512,-25.0,0
519,-8.399999999999999,512,-25.0,0
511,-7.549999999999999,512,-25.0,0
505,-6.749999999999999,512,-25.0,0
499,-5.949999999999999,512,-25.0,0
493,-5.15,512,-25.0,0
489,-4.35,512,-25.0,0
486,-3.55,512,-25.0,0
483,-2.7,512,-25.0,0
481,-1.85,512,-25.0,0
480,-1.0499999999999996,512,-25.0,0
480,-0.2499999999999995,512,-25.0,0
480,0.6000000000000005,512,-25.0,0
482,1.4000000000000006,512,-25.0,0
484,2.250000000000001,512,-25.0,0
487,3.100000000000001,512,-25.0,0
491,3.950000000000001,768,924.0,0
496,4.750000000000001,768,916.0,0
501,5.550000000000001,768,908.0,0
508,6.3500000000000005,768,900.0,0
515,7.200000000000001,768,891.5,0
523,8.000000000000002,768,883.5,0
532,8.800000000000002,768,875.5,1
517,-14.2,768,867.5,0
504,-13.35,768,859.0,0
492,-12.55,768,851.0,0
480,-11.7,768,842.5,0
469,-10.9,768,834.5,0
459,-10.099999999999998,768,826.5,0
450,-9.249999999999998,768,818.0,0
441,-8.449999999999998,768,810.0,0
434,-7.599999999999998,768,801.5,0
427,-6.749999999999998,768,793.0,0
421,-5.949999999999998,768,785.0,0
416,-5.149999999999999,768,777.0,0
411,-4.349999999999999,768,769.0,0
408,-3.549999999999999,768,761.0,0
405,-2.749999999999999,768,753.0,0
403,-1.949999999999999,768,745.0,0
402,-1.149999999999999,768,737.0,0
402,-0.349999999999999,768,729.0,0
402,0.450000000000001,768,721.0,0
403,1.3000000000000012,768,712.5,0
405,2.1000000000000014,768,704.5,0
408,2.950000000000001,768,696.0,0
412,3.7500000000000018,768,688.0,0
417,4.550000000000002,768,680.0,0
422,5.350000000000001,768,672.0,0
428,6.150000000000001,768,664.0,0
435,6.950000000000001,768,656.0,0
443,7.750000000000001,768,648.0,0
451,8.55,768,640.0,0
461,9.35,768,632.0,0
471,10.150000000000002,768,624.0,0
482,10.950000000000005,768,616.0,0
494,11.800000000000002,768,607.5,0
506,12.650000000000002,768,599.0,0
520,13.450000000000005,768,591.0,0
534,14.300000000000002,768,582.5,0
549,15.150000000000002,768,574.0,0
565,15.950000000000005,768,566.0,0
582,16.750000000000004,768,558.0,0
600,17.550000000000004,768,550.0,0
618,18.40000000000001,768,541.5,0
637,19.200000000000006,768,533.5,0
657,20.0,768,525.5,0
677,20.0,768,517.5,0
697,20.0,768,509.0,0
717,20.0,768,501.0,0
737,20.0,768,493.0,0
757,20.0,768,485.0,0
777,20.0,768,477.0,0
797,20.0,768,469.0,0
817,20.0,768,461.0,0
837,20.0,768,453.0,0
857,20.0,768,445.0,0
877,20.0,768,437.0,1
863,-14.2,768,429.0,0
850,-13.4,768,421.0,0
837,-12.599999999999998,768,413.0,0
825,-11.749999999999998,768,404.5,0
814,-10.949999999999998,768,396.5,0
804,-10.149999999999997,768,388.5,0
795,-9.349999999999996,768,380.5,0
786,-8.499999999999996,768,372.0,0
779,-7.699999999999997,768,364.0,0
772,-6.849999999999996,768,355.5,0
766,-5.9999999999999964,768,347.0,0
760,-5.199999999999997,768,339.0,0
756,-4.399999999999997,768,331.0,0
752,-3.599999999999997,768,323.0,0
750,-2.799999999999997,768,315.0,0
748,-1.999999999999997,768,307.0,0
747,-1.149999999999997,768,298.5,0
746,-0.349999999999997,768,290.5,0
747,0.450000000000003,768,282.5,0
748,1.250000000000003,768,274.5,0
750,2.050000000000004,768,266.5,0
753,2.9000000000000035,768,258.0,0
757,3.700000000000004,768,250.0,0
761,4.550000000000004,768,241.5,0
766,5.350000000000004,768,233.5,0
773,6.200000000000005,768,225.0,0
780,7.000000000000004,768,217.0,0
787,7.800000000000004,768,209.0,0
796,8.600000000000005,768,201.0,0
805,9.400000000000006,768,193.0,0
816,10.200000000000006,768,185.0,0
827,11.000000000000009,768,177.0,0
838,11.800000000000008,768,169.0,1
824,-14.15,768,160.5,0
811,-13.35,768,152.5,0
798,-12.55,768,144.5,0
787,-11.7,768,136.0,0
776,-10.9,768,128.0,0
766,-10.05,768,119.5,0
756,-9.249999999999998,768,111.5,0
748,-8.449999999999998,768,103.5,0
740,-7.599999999999998,768,95.0,0
734,-6.799999999999998,768,87.0,0
728,-5.999999999999998,768,79.0,0
722,-5.199999999999998,768,71.0,0
718,-4.349999999999998,768,62.5,0
715,-3.499999999999998,768,54.0,0
712,-2.6499999999999977,768,45.5,0
710,-1.8499999999999976,768,37.5,0
709,-1.0499999999999976,768,29.5,0
709,-0.2499999999999975,768,21.5,0
709,0.5500000000000025,768,13.5,0
711,1.3500000000000023,768,5.5,0
713,2.200000000000003,768,-3.0,0
716,3.050000000000003,768,-11.5,0
720,3.850000000000003,768,-19.5,0
724,4.700000000000003,768,-28.0,0
730,5.500000000000003,768,-36.0,0
736,6.3000000000000025,768,-44.0,0
743,7.100000000000002,768,-52.0,0
751,7.900000000000002,768,-60.0,0
760,8.700000000000003,768,-68.0,0
769,9.500000000000004,768,-76.0,1
755,-14.15,768,-84.5,0
742,-13.3,768,-93.0,0
730,-12.5,300,500.0,0
718,-11.7,300,492.0,0
707,-10.85,300,483.5,0
697,-10.0,300,475.0,0
688,-9.15,300,466.5,0
